restaurant_link,locality,restaurant_name,photos_taken,rating,votes,cuisines,approx_cost_for_2,opening_timings,address,more_info,most_liked_Food,most_liked_Service,reviews
https://www.zomato.com/bangalore/khally-wally-mg-road-bangalore,ChurchStreet,Khally Wally,2,3.3                                     /5," Based on 5 votes
","Biryani, Kebab",250,"['10am', '11pm']","Opposite Metro Station, MG Road, Bangalore","Breakfast, Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['', ""A friend (whose Zomato review you can read somewhere below) recommended this place to us. I was certainly not very impressed. The biryani could have been much better. The shawarma was alright. It's a nice place to go to if you're short on cash, I guess."", ""The food is amazing and the service is prompt\nIt's not very crowded and the place is very underrated. It's the best restaurant for budget strapped college students."", ""Food quantity is good as compare to the price but biryani is not at all tasty need to change there recipe it doesn't taste like biryani.. they need to work on their menu""]"
https://www.zomato.com/bangalore/lazeez-khana-shivajinagar-bangalore,ChurchStreet,Lazeez Khana,0,-,NA,"Arabian, North Indian, Fast Food",300,"['9am', '11pm']","47, Near Bangalore Medical, Thimmiah Road, Shivajinagar, Bengaluru","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/jerome-coffee-food-court-mg-road-bangalore,ChurchStreet,Jerome Coffee & Food court,0,-,NA,"South Indian, Street Food",150,"['8am', '7pm']","12, Ground Floor, Mittal Tower, MG Road, Bangalore","Breakfast, Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/21-corner-haus-cafe-shanti-nagar-bangalore,ChurchStreet,21 Corner Haus Cafe,2,-,NA,"North Indian, Chinese, Biryani",300,"['8am', '10:30pm']","10, Central Street, AT.Halli, Shanti Nagar, Bangalore","Breakfast, Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/arya-bhavan-sweets-mg-road,ChurchStreet,Arya Bhavan Sweets,0,3.2                                     /5," Based on 7 votes
","Mithai, Street Food, North Indian",300,"['11am', '11pm']","115, Kapoor Building, MG Road, Bangalore","Home Delivery, Vegetarian Only, Indoor Seating, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['super', 'Very bad gulab jamun. No onions and lemon provided with paav bhaji', 'on time delivery']"
https://www.zomato.com/bangalore/chai-ki-tapri-1-mg-road,ChurchStreet,Chai Ki Tapri,9,3.6                                     /5," Based on 17 votes
",Cafe,250,"['9am', '9pm']","1st Floor, MG Road Metro Station, Church Street Entrance, MG Road, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['It is a small stall at m.g. road metro station. The food is average. I took paneer puff, cheese maggi and oreo milkshake. The owner are friendly. I had a good experience', 'Great place, amazing food , excellent service . Very economical price. Must try ginger elaichi chai and cheese maggi. Best location to have a tea. Must visit', 'Amazing place and service. Loved the tea we had here. The prices are also very reasonable. Would definitely recommend for a quick bite. Must try', ""A small n cute place at metro station... Nicely decorated tapri.... Serving nice snacks and tea n coffee's... several times tried this place.... Pocket friendly place.. The best part about this place is the behaviour of owner..."", 'Best tea on the entire church street and MG Road stretch. More so, because it’s freshly made, unlike the Chai Points of the world. Aunty’s smile makes the tea even better. Haven’t had anything else over here,  so can’t say anything about the food.', 'Here is the place you need to stop to taste some awesome flavours of tea, coupled with delicious samosa and cheese maggi. Do drop by at Chai ki Tapri, MgRoad Metro station and watch the crowd pass by you while sipping delicious tea.', 'Good place to drink different varieties of tea and coffee. Snacks are also good. Very polite staffs. Good ambience. Price is very affordable.', ""Tired of travelling, wanted to get some fresh filter coffee so visited Chai ki Tapri. Aunty who serves this coffee is very sweet and welcomes everyone with smile. Coffee tasted perfect. Also aunty was complaining that people come eat n drink chai and while they are leaving they forget to pay and she has to literally run behind them. So if you are visiting this place don't forget to pay. Would like to visit this place again."", 'The lady who served us was very polite. The chai she made was lemon tea and it was with honey. The samosas were nice. Above all her company was amazing. Before you wait for the metro refresh yourself with this chai place.', 'Hi ...Can i have your alternate mobile number? No1 s picking call in mentioned number. looking for a contact person in chai ki tapri.... please msg asap']"
https://www.zomato.com/bangalore/chaithanya-andhra-style-family-restaurant-cunningham-road,ChurchStreet,Chaithanya  Andhra Style Family Restaurant,0,3.1                                     /5," Based on 5 votes
","Andhra, North Indian, Chinese",600,"['11:30am', '11pm']","Indian Express Building,  1st Floor, Queens Road, Cunningham Road, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['', 'Amazing food.\nTruly authentic Andhra style food. \nEspecially the 1st chutney is outstanding that’s put on the banana leaf. \nPretty good priced \nA decent place at the heart of the city.']"
https://www.zomato.com/bangalore/ahmeds-vasanth-nagar-bangalore,ChurchStreet,Ahmed's,1,-,NA,"Fast Food, Biryani",200,"['10am', '11pm']","Opposite Kodava Samaj, 1st Main, Vasanth Nagar, Bangalore","Home Delivery, No Alcohol Available, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/rdrive-cafe-residency-road-bangalore,ChurchStreet,Rdrive Cafe,0,-,NA,"Fast Food, Italian, Beverages, Juices, Desserts",600,"['8am', '12midnight']","41/42, Ground Floor, Residency Plaza, Residency Road, Bangalore","Home Delivery, Outdoor Seating, Free Wifi, Indoor Seating, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/wedesi-mg-road-bangalore,ChurchStreet,Wedesi,0,-,NA,Continental,400,"['9am', '10pm']","43, Residency Road, Shanthala Nagar, Ashok Nagar, MG Road, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/isle-food-corner-residency-road-bangalore,ChurchStreet,Isle Food Corner,2,-,NA,"North Indian, Chinese, Fast Food",350,"['9am', '9pm']","131/132, A-5 & A6, Basement Floor, Devatha Plaza, Residency Road, Bangalore","Breakfast, Home Delivery, Standing Tables, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/kudla-kurries-1-uttarahalli-bangalore,ChurchStreet,Kudla Kurries,18,-,NA,"Mangalorean, North Indian",400,"['10:30am', '11:30pm']","22/23, North Main Road, Ramachandrappa Layout, Gubbalala, Uttarahalli, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/lassi-house-ejipura-bangalore,ChurchStreet,Lassi House,4,-,NA,"Beverages, Desserts, Street Food",150,"['11am', '10pm']","Austin Town Vivek Nagar, Post Opposite Chaitanya, Ejipura, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/kerala-food-vasanth-nagar-bangalore,ChurchStreet,Kerala Food,0,3.2                                     /5," Based on 4 votes
","South Indian, Chinese, North Indian",200,"['7am', '11pm']","77, Vasanth Nagar, Bangalore","Breakfast, Home Delivery, Free Parking, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/eatato-snack-bar-brigade-road-bangalore,ChurchStreet,Eatato Snack Bar,2,3.2                                     /5," Based on 11 votes
","South Indian, North Indian, Chinese, Rolls, Fast Food",400,"['11:30am', '10:30pm']","7, Markham Road, Ashok Nagar, Bengaluru","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['Hopeless food. Flavourless food. Not worth the price. Garlic bread=Raw Garlic +Sandwich Bread. Untrained staff . He servers butter directly from fridge.', 'Worst place ever I have seen in my life\nOrder something n they ll give you something else by rehashing by them selves\nTo just increase their sales and then denied to provide bill also to the customers\n\nCashier started quarreling with all the customers', 'Wide variety of delicacies to choose from. Must try the paneer pizza and Maggi pizza.. very friendly owners and nice staff. nice ambience.. very pocket friendly..', 'Amazing North Indian food with a home-cooked food, quick service and really friendly owners. ideal for group outings of size 6-8. Been here multiple times and would recommend trying out their Pizzas, Dal Makhani, Kachori Chaat and their own recipe of Coconut Shake.']"
https://www.zomato.com/bangalore/the-perfect-stop-shanti-nagar-bangalore,ChurchStreet,The Perfect Stop,2,3.5                                     /5," 13  votes
","Fast Food, Pizza, Desserts",300,"['9am', '8:30pm']","16, 1st Cross Road, CSI Compound, Opposite Poornima Theatre, Shanti Nagar, Bangalore","Home Delivery, Vegetarian Only, Indoor Seating, Self Service, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['I had ordered for red sauce pasta, however I was been deliverd with white sauce pasta. Resturant is very ignorant while checking the order details. Very sad Did not like it. Had to throw the food. Since I had ordered and there was not return option and payment was already made, did not wanted to take pain in getting into the argument. VERY SAD....', 'The pasta is really very delicious. I ordered white pepper paradise pasta and it was really very yummy and I also recommend other to buy or order this at least once. I also ordered Jalapeno pops for 100 in which I got 8 pieces. Both were very good in taste 😊😊👍.', 'Nice food I like very much which I got here pure vegetarian which I hope. It is a small restaurant but amazing food I recommend you to try here once you will know the taste of food which serves here...', 'We visited the perfect stop..\nsince there was not a table service but still the food was yummy!\n\nFull mouth watery this place will never disappoint you in food and also we have ordered cheese nachos triple Pizza and a pasta it was hot and fresh food..\n\nU must try in this place u will loved it.. Quantity n quality of food no words..to say more...\n\nSo I recommend you guys to try some of this dishes in this place', ""I loved the food which I got here up to my expectations full of cheese it's mouth watering.. amazing food...enjoying with my friends we love to come back again 💤💤💤👍👍👍 feeling wow..."", 'Small restaurant but delicious food we love to have again n again cheesey pizza .who is lover of cheese I recommend u to have here u will not disappoint for food.value of money😋😋😋😋👌👌👌', 'Piizzaaas wow , they put cheese as they get it for free \nNewly opened nearby to bishops quite small and good place , cottonians can easy visit and also jainites of JC road must try the cheese pizza']"
https://www.zomato.com/bangalore/backyard-richmond-road,ChurchStreet,Backyard,0,-,NA,"Continental, South Indian, Fast Food",400,"['11:30am', '11pm']","19, Anjaneya Temple Street, Y G Palya, Austin Town, Near Richmond Road, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/hit-and-run-food-truck,ChurchStreet,Hit and Run,14,3.6                                     /5," Based on 15 votes
","Fast Food, Continental",350,"['12noon', '10pm']","47/48, Residency Road, Ashok Nagar, 
Bangalore","Home Delivery, Seating Not Available, Mall Parking, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['Have tried smoked chicken wings and chicken kebab,chicken naanwich. Chicken wings,kebabs are awesome. Chicken naanwich tastes ok for me.must try place for starters.i have found truck in central mall,nearby mg road', 'Had been to this place, the food ordered was truly delicious, Hit & Run comes with their signature dish as ""naanwich"" which is yet another mouth watering dish in the menu, It should be given a 5 star rating from the preparation to the serving of the meal.', ""My friends and I went to the Bangalore Food Truck Festival yesterday evening. We tried out a couple of food trucks but what really stood out was the chicken tikka nanwich from this food truck! We loved it so much that we went back and bought another one. It's such a great combination - Nicely spiced and marinated juicy chicken with sauce/chutney wrapped inside a Nan.\xa0Now I am just excited to know that the food truck is parked right outside Inorbit Mall and we don't stay that far. Soon we will devour on some nanwich on a weekend.\n\n\nGuys can you please come online for home deliveries on Zomato or Swiggy now that they have delivery executives for that. Please have AECS Layout in our delivery location."", 'It was a yummy experience which we had...  The Paneer     Naanwich was very awesome...I would suggest have it atleast once... I am sure u will luv it...', 'Naanwich, a naan bread wrap one of the best naan i have had. Wrapped up with authentic mughlai tandoor kebabs which are freshly made in the charcoal tandoor inside the truck. Highly recommended, one of the sexiest looking truck in the city.', ""Bangalore is growing to be one such hub where the culinary industry is being modernized everyday. New and amazing concepts of eateries can be found in every nook and corner of Namma Bengaluru. One such concept is Hit and Run food truck which sits within the boundary of Inorbit mall in Whitefield and serves some sumptuous snacks. \nI liked the idea of naanwich which is basically sandwich wrapped up in naan bread. Irish chicken and chicken seekh naanwich are a must try. They also served Aquatic Blue mocktail as a complimentary drink while we were waiting to gorge upon the food on a sunny Friday afternoon. Don't expect any ambience and service here as they are not a regular  restaurant and I found the pricing bit expensive. However, now I have one more option to appease my Friday hunger with my colleagues."", 'Excellent concept. Naanwich is a great twist to sandwich roles and full of flavours. Loved chicken naanwich(with their in house spl sauce), pepper chicken naanwich and seekh naanwich. Seekh kabab is the best I have had in a long long time. I will surely keep hitting this food truck.']"
https://www.zomato.com/bangalore/shake-n-snack-shanti-nagar,ChurchStreet,Shake N Snack,2,3.6                                     /5," 17  votes
","Beverages, Fast Food",200,"['10am', '11pm']","Opposite St. Joseph's College, Langford Road, Bheemanna Gardens, Shanti Nagar, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['good snacks.. fresh fruit juices which are really good.. also tried milk shake and lassi.. value for money.. one of my favorite place to visit..', 'The folks at the SHAKE N SNACK are always so nice. I have had a number of the smoothies and they are so fresh and delicious. Parking can be a little nutty in that place but they do have a couple of spaces dedicated to the Juice Shop. This is a well managed shop.', 'Simply awesome and must try , located centrally.. it is one of my favourite hangouts ! Wen ur tired and saturated this place will give u done sorted vibes !', 'Congratulations on proving that hard work pays off so artistically. Your little shop around the corner is such a cozy and wonderful place. Much blessings and joy.\n\nPerfect Juices .. shakes and taste of magic .. are just mind blowing .. a hot dishes made on spot and fresh juices with fresh fruits .. are just amazing .. \n\nMust visit by all and have a good taste..\n\nMost importantly a key to achieving success is to assemble a strong and stable management team and Shake N Snack has proved it..', 'Veggie Burger patty is very crispy n hot and tastes much better than an mcd burger!!  and Biryanis both veg n chkn are too good😋😋\nOreo shake is a must try!!', 'Very good snacks and good variety of juices . The fruits are always fresh and so were the milk shakes and lassi . Very affordable and made in well maintained hygienic kitchen . 👍🏻', 'Yummy shakes ! cold cafe n Blue time is the best ! \nThe biryani has a very authentic hyd flavour \nA good place for fast food as they have burgers as well !!']"
https://www.zomato.com/bangalore/new-sagar-chicken-commercial-street,ChurchStreet,New Sagar Chicken,3,3.0                                     /5," Based on 6 votes
","North Indian, Chinese, Biryani",300,"['11am', '11pm']","22/1, Shilly Plaza, K Kamaraja Road, Commercial Street, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""This place is just great to have some good food at low prices... The Indian thali is best at 145 INR... There's nothing called an ambience but you can have your satisfying meal without thinking of your pockets!!!"", ""For quick lunch at commercial street I \xa0had been here.\xa0\nMenu is short . Ordered chicken biryani .Every thing about biryani \xa0was bad , it's taste , too oily , \xa0half cooked , \xa0two small chicken pieces ( i left one on plate).\nonly good thing here is old man's hospiality!\nplace is clean though."", 'Raoming on the streets of commercial after shopping we were dying with hunger.sipping some lassi and falooda in a famous lassi bar of bengaluru we came across New Sagar chicken..which was nearby the lassi bar.\nAs we entered we saw there were few tables only..place was average clean and nothing to review about ambience.. we got sitted and went through the menu..with few dishes in the menu there was less option for food..we ordered kalima kebab(which was tangdi kebab) tandoori roti, parothas,chicken tikka masala and chicken biriyani..\nKalima kebab was average in taste,roti was good as well parotha also..but the tikka masala was big disappointment it was bit salty in taste..the biriyani was ok ok.. all in all its was not a good experience with food after a hard roaming shopping..\nI will suggest if someone is on the streets of commercial after shopping willing to have a good food please search for some more good place...']"
https://www.zomato.com/bangalore/am-biryani-junction-richmond-road,ChurchStreet,AM Biryani Junction,2,-,NA,"North Indian, Chinese, Biryani",300,"['11am', '4pm', '6:30pm', '11pm']","187, Kbar Main Road, Austin Town, Off Richmond Road, Richmond Road, Bangalore","Home Delivery, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""Near to office so have tried it a few times.\n\nAmbiance: Typical eat and go kind of place, not recommended for a family lunch or dinner. The seating area at some corners is not at all clean, so if you are cleanliness freak please avoid.\xa0\n\nService: Service is prompt as they serve mainly biryani's which are precooked hence, no delay\n\nFood: Food is just about ok nothing great. The Biryani is Ambur styles with short grain rice. Though the meat is cooked well but sometimes they do not remove the excess fat from the chicken and it kind of makes the meat soggy, not to my liking. Also, Kebabs are fried but sometimes under cooked, this mainly happens due to the size of the pieces which are pretty high.\xa0\n\nRecommended? Only the Egg Biryani\n\nParking? None"", 'chicken fried rice has good taste here . \nneed to improve service']"
https://www.zomato.com/bangalore/chocolate-philosophy-mg-road,ChurchStreet,Chocolate Philosophy,0,-,NA,Desserts,500,"['9am', '6pm']","Level 4, 1 Mg Road Mall, Trinity Circle, MG Road, Bangalore","Home Delivery, Vegetarian Only, No Alcohol Available, Indoor Seating, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/bhaiyajees-richmond-road,ChurchStreet,Bhaiyajees,14,3.7                                     /5," Based on 15 votes
","North Indian, South Indian",300,"['11am', '4pm', '6pm', '5am']","120, Austin Town, Richmond Road, Bangalore","Home Delivery, Seating Not Available, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['', 'taste not like as i expect', ""Asslamu Alaikum.......Bhaiyajee\nwhy don't you add some steaks in your menu\npepper steak,\xa0 Mushroom Steak,\xa0 Diana Steak,\xa0 Mexican Steak\nThese will be little expensive........But will give you nice feedback\nand good sales and Results\xa0\nThank you"", ""I had ordered from them post midnight services , the food was absolutely amazing with the right pricing and worthy every bit, but I think they need to be little more professional and not run the business with an attitude that the customer will adjust , like both the times I've ordered.. the food was delayed beyond patience. I ordered the food at 2.06 am and for 2 hours nobody turned up and wouldn't answer the phone, and upon calling the restaurant , they d respond by saying that they would call back. But nothing happens , the food is amazing no 2 ways about it. But the service to deliver is atrocious.  Hopefully you guys can work on it. And the city shouldn't miss out good food because of your delivery problems.. good luck"", ""Am\xa0 a regular customer of Bhaiyajees's home delivery service. My whole family absolutely loves their offerings. The food is great, very hygienically prepared, tasty beyond description and the spices are an absolute delight (I would say selection and proportion of spices in the dishes in their USP).\n\nAbsolutely recommended. Try and you will be hooked."", 'The service at Bhaiyajees is impressive; despite the huge crowds that gather, it is also very quick. A meal for two with starters, main course, and dessert will not give a peek in your pocket.\xa0\n\nBhaiyajees\xa0offers its guests the perfect formula to satiate cravings and tantalize palettes amidst those busy working days.\n\nYou will fall in love with all of the available goodies to fill your tummy.\n\nThis is one favorite stop for starters and satisfying your taste buds. Gravies, starters, biryanis, and Chinese preparations are also excellent. The food is inexpensive and they serve hot and quick food. Definitely recommended for meat eaters.\n\nZafar and his staff are always on their toes to ensure their guests have an amazing experience.', 'Superb food !\nWe ordered shami kebab, chapli kebab, cutlet, chops, Achari ghost and beef do pyaza.... everything was extremely good and seem to have been cooked with high quality spices and other ingredients. I will definitely order again and would highly recommend to all meat lovers!\nOrdered food regularly, all gravy items are really yummy.', ""We order from bhaiyajees couple of times and all the time we ordered,  the food was very good and very homely made and the owner itself delivered us from all the way to bannerghatta road. So nice of him.\nMy kids tells if v r ordering anything from outside we have to order only from bhaiyajees. It's very hygienic as well and we'll packed. Thanks for bhaiyajees."", 'The menu had sufficient variation to make it interesting and the food was very good with reasonably price. Recommended wholeheartedly :):):)', ""I am a regular customer at Bhaiyajees for more than six months now. What makes Bhaiyajees stand out from the rest is that all their food is Homemade.  Being a Beef speciality eatery, they use the best quality meat which is marinated in flavorful spices and are cooked to perfection. My picks from this place are 'Beef Pepper Dry', 'Beef Ularthiyathu', 'Katakat' and 'Oxtail Soup'.""]"
https://www.zomato.com/bangalore/sri-sai-sagar-food-mg-road,ChurchStreet,Sri Sai Sagar Food,3,-,NA,"Street Food, Fast Food, North Indian",200,"['10am', '9pm']","14/15, Manipal Center 47, Dickenson Road, MG Road, Bangalore","Breakfast, Home Delivery, Vegetarian Only, Indoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/le-chéri-shanti-nagar-bangalore,ChurchStreet,Le Chéri,52,3.8                                     /5," 34  votes
","Bakery, Desserts",350,"['9am', '9pm']",NA,"Delivery Only, Seating Not Available, Home Baker, Pre-Ordering Required, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","[""Thanks for creating this beautiful cake for my wife's birthday! It was gorgeous and equally yummy. I would honestly admit that it was one most enjoyable Red Velvet cake with multiple layers of cream cheese. My wife and friends thoroughly loved it. And thanks so much for the detailed frosting decoration for the\xa0crochet themed birthday cake, my wife loved it..!!\n\nNow I'm a fan of Le Chéri and your yummy offerings.\n\nThank you Jyotsna...keep baking and spreading ❤"", 'Thankui for these wonderful cupcakes 🍥🎂\nOne word to describe it was Jz\n#awesome#👌\nBoth in terms of taste and the design.\nI chose peanut butter \nN it was Heavenly Yummmmmm.... 👌👌👌', 'The two times that I have ordered cake from Le Cheri have never disappointed. The flavors marry well together and taste fresh and different. A brilliant effort from Jyotsna in keeping up to this level. Thank you, and looking forward to another feast.', ""Ordered a chocolate cake with hazelnut and creamy vanilla icing along with a guitar on top. The look was fabulous. The cake was thick and had a good height so the quantity was amazing! And it was delicious. Overall a great value for money buy! They seem to design cakes in all sizes and shapes. If you want a special case for a special someone then I'd recommend Le Cheri."", ""My sister ordered a custom cake for my birthday. They make the most unique, cute cakes, very prompt and oh soooo\xa0yummy. Abuslutely loved it, will be getting all our b'day\xa0cakes and more from here only. Such a warm and personalised touch is rare to find. Totally recommending to everyone I know."", ""Ordered chocolate and red velvet muffins for my sons first birthday. Probably the best muffins I've had. Everybody who had it loved them. They were piped so neatly and packed well. You definitely get 5/5. Will surely order again."", 'Absolutely delicious flavours and amazing fondant work! Best chocolate cake I have had in a while and it was the star of the party, thank you!!', 'Ordered a cricket theme cake for my cricket lover hubby on his birthday. Amazing it was. Jyotsna executed the idea very well and made our day special. Yummy raspberry and vanilla flavoured cake with cricket theme was just super hit!!!! We loved it. 😃 Thanks a lot Jyotsna.', ""A proud Christite product, Le cheri's cakes the best. And don't forget to try customised cupcakes. Tarts Comin up soon . \nEver wondered where to find #masterchef style pastries ? Here is the answer 😊😊 \nMust try chocolate ganache with Swiss butter cream cakes /cupcakes. For more exotic flavours and suggestions ask the baker some advice ☺☺""]"
https://www.zomato.com/bangalore/gelato-italiano-residency-road,ChurchStreet,Gelato Italiano,17,3.1                                     /5," Based on 6 votes
","Desserts, Ice Cream",200,"['11am', '11pm']","A14, Devatha Plaza, Residency Road, Bangalore","Home Delivery, Vegetarian Only, No Alcohol Available, Indoor Seating, Desserts and Bakes, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']","['Download little app and use code ""SG365""  to get around 80 percent discount on Gelato Italiano. \nWe bought the deal for 2 scoops of 98rs at 9 rs only by little app deals and took Swiss chocolate and fruit n nuts. Both were good and the place is also very nice. Overall a positive experience.', 'Tried a scoop of Swiss chocolate, it was OK but it was too sweet. Also tried a bit of Madagascar fine chocolate(dark chocolate), which tasted good. Need to try out other flavours gelato offers.', ""Pretty average Gelato, and below average ambience and cleanliness..so that's a dampener...\n\nTried the guava ice cream this was too sugary and sweet ...very disappointed..:\n\nAlso ordered the chocolate Madagascar ice cream..this was good but the waffle cone was stale..\n\nOverall a very disappointing experience""]"
https://www.zomato.com/bangalore/tandoori-platter-residency-road,ChurchStreet,Tandoori Platter,0,-,NA,North Indian,450,"['10am', '3pm']","Ground Floor, Devata Plaza, Opposite Bishop Cotton Boys School, Residency Road, Bangalore","Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Indoor Seating, Outdoor Seating, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
https://www.zomato.com/bangalore/oven-lovin-brigade-road-bangalore,ChurchStreet,Oven Lovin',9,-,NA,"Desserts, Bakery",300,"['10am', '10pm']","Hotel Vellara, 126, Brigade Road, Bangalore","Home Delivery, Seating Not Available, Pre-Ordering Required, Desserts and Bakes, Home Baker, ","[4, 'Burgers', 'Fries', 'Pizza', 'Beef Burger', 'Paneer Sandwich', 'Lamb Burger', 'Chicken Bbq Burger']","[4, 'Prompt Service']",[]
